user_input,action,product,quantity
"I changed my mind about those floss, take 5 out.",remove,floss,5
I don't need 3 rug anymore.,remove,rug,3
Put 4 crackers in my cart.,add,crackers,4
Give me 3 cabinet.,add,cabinet,3
Remove 7 skillet from the basket.,remove,skillet,7
I'd like to get 4 butter.,add,butter,4
Drop 6 wallet.,remove,wallet,6
Cancel 1 mattress.,remove,mattress,1
Can you take out 5 cabinet?,remove,cabinet,5
Pop 6 sweater into my shopping bag.,add,sweater,6
Drop 6 watch.,remove,watch,6
Remove 1 skirt.,remove,skirt,1
"Nix 4 skirt, please.",remove,skirt,4
I want the heater gone.,remove,heater,1
Let’s add 9 curtain to the basket.,add,curtain,9
I don’t want the bracelet anymore.,remove,bracelet,1
Throw in 4 yogurt for me.,add,yogurt,4
Give me 1 fan.,add,fan,1
Please pull out 2 bucket.,remove,bucket,2
Include 8 fan with my order.,add,fan,8
Add 10 beer to the list.,add,beer,10
Remove 8 carrots from the basket.,remove,carrots,8
"Nix 4 shirt, please.",remove,shirt,4
I need 5 mug added.,add,mug,5
"Grab me 1 apples, please.",add,apples,1
Make that 6 sponge.,add,sponge,6
Put 1 boots in my cart.,add,boots,1
Make that 10 sponge.,add,sponge,10
I need 9 shirt added.,add,shirt,9
Make that 7 boots.,add,boots,7
Include 1 tray with my order.,add,tray,1
Can you take out 2 sofa?,remove,sofa,2
I don't need 7 sunglasses anymore.,remove,sunglasses,7
I don't need 9 tea anymore.,remove,tea,9
Delete 2 salt from the cart.,remove,salt,2
I need 10 glass added.,add,glass,10
Take 4 pork off my list.,remove,pork,4
I want to buy 9 fan.,add,fan,9
Pop 2 water into my shopping bag.,add,water,2
"I changed my mind about those blender, take 6 out.",remove,blender,6
Take 6 salmon off my list.,remove,salmon,6
Cancel the vinegar.,remove,vinegar,1
I don’t want the nuts anymore.,remove,nuts,1
Make that 1 cream.,add,cream,1
Drop 2 chicken.,remove,chicken,2
Remove the blazer.,remove,blazer,1
"Grab me 9 wallet, please.",add,wallet,9
Add 7 desk to the list.,add,desk,7
I'd like to get 9 backpack.,add,backpack,9
Get rid of 2 spaghetti from my order.,remove,spaghetti,2
Include 4 bowl with my order.,add,bowl,4
I'd like to get 2 chair.,add,chair,2
I don't need 3 spinach anymore.,remove,spinach,3
I want to buy 6 bread.,add,bread,6
Throw in 4 lamp for me.,add,lamp,4
I want to buy 4 clock.,add,clock,4
Take 6 tissue off my list.,remove,tissue,6
Add 8 spinach to the list.,add,spinach,8
Remove 6 spaghetti.,remove,spaghetti,6
Please pull out 5 milk.,remove,milk,5
Remove 1 blouse.,remove,blouse,1
Make that 9 glass.,add,glass,9
Put 5 floss in my cart.,add,floss,5
I don't need 3 watch anymore.,remove,watch,3
Remove 3 blind from the basket.,remove,blind,3
I want the tea gone.,remove,tea,1
Remove 10 plate from the basket.,remove,plate,10
Eliminate the candy from my cart.,remove,candy,1
I'd like to get 4 blazer.,add,blazer,4
Please add 3 fan.,add,fan,3
Could you toss 5 shoes into the cart?,add,shoes,5
I need 1 more knife.,add,knife,1
Throw in 4 wine for me.,add,wine,4
"Nix 10 tuna, please.",remove,tuna,10
Drop 6 vinegar.,remove,vinegar,6
Get rid of the sofa.,remove,sofa,1
Remove 7 sheet from the basket.,remove,sheet,7
Let’s add 10 cup to the basket.,add,cup,10
I don't need 10 jeans anymore.,remove,jeans,10
"Nix 10 eggs, please.",remove,eggs,10
Throw in 1 tissue for me.,add,tissue,1
Eliminate the bread from my cart.,remove,bread,1
Let’s add 1 candle to the basket.,add,candle,1
Let’s add 5 yogurt to the basket.,add,yogurt,5
Include 6 salmon with my order.,add,salmon,6
I'd like to get 8 bulb.,add,bulb,8
Remove 5 pillow.,remove,pillow,5
I want the soap gone.,remove,soap,1
Include 8 towel with my order.,add,towel,8
I don't need 7 clock anymore.,remove,clock,7
Cancel 5 tuna.,remove,tuna,5
Cancel 6 backpack.,remove,backpack,6
"Grab me 3 lemonade, please.",add,lemonade,3
Can you take out 9 cup?,remove,cup,9
"Grab me 2 pillow, please.",add,pillow,2
Put 7 jacket in my cart.,add,jacket,7
Cancel the mug.,remove,mug,1
"I changed my mind about those blanket, take 5 out.",remove,blanket,5
"Grab me 8 shorts, please.",add,shorts,8
Make that 8 glasses.,add,glasses,8
Let’s add 9 honey to the basket.,add,honey,9
I want the watch gone.,remove,watch,1
Get rid of 2 chocolate from my order.,remove,chocolate,2
Drop 2 yogurt.,remove,yogurt,2
Throw in 4 corn for me.,add,corn,4
Take 1 oil off my list.,remove,oil,1
Wipe out the sponge.,remove,sponge,1
Can you take out 5 heater?,remove,heater,5
Take out the garlic.,remove,garlic,1
I need 9 heels added.,add,heels,9
I'd like to get 2 jeans.,add,jeans,2
Cancel 5 toothbrush.,remove,toothbrush,5
Let’s add 4 jam to the basket.,add,jam,4
Could you toss 1 sandals into the cart?,add,sandals,1
Pop 6 blender into my shopping bag.,add,blender,6
"Grab me 2 jacket, please.",add,jacket,2
Make that 1 shelf.,add,shelf,1
Make that 10 carrots.,add,carrots,10
Let’s drop 6 pillow.,remove,pillow,6
I need 9 rug added.,add,rug,9
Get rid of 5 cream from my order.,remove,cream,5
Put 8 crackers in my cart.,add,crackers,8
Throw in 10 lamp for me.,add,lamp,10
I'd like to get 7 towel.,add,towel,7
Give me 1 gloves.,add,gloves,1
Throw in 7 spoon for me.,add,spoon,7
Make that 3 skirt.,add,skirt,3
I don't need 4 bananas anymore.,remove,bananas,4
Let’s add 5 blazer to the basket.,add,blazer,5
I'd like to get 6 chocolate.,add,chocolate,6
Cancel 9 cream.,remove,cream,9
I don’t want the milk anymore.,remove,milk,1
Remove 2 fork from the basket.,remove,fork,2
Remove 2 umbrella.,remove,umbrella,2
Give me 4 lotion.,add,lotion,4
Put 3 shirt in my cart.,add,shirt,3
Drop 5 wine.,remove,wine,5
"Grab me 6 table, please.",add,table,6
Include 1 dress with my order.,add,dress,1
Remove 8 garlic from the basket.,remove,garlic,8
I want to buy 7 shampoo.,add,shampoo,7
Add 8 grapes to the list.,add,grapes,8
I need 4 clock added.,add,clock,4
"I changed my mind about those chocolate, take 9 out.",remove,chocolate,9
Take out the brush.,remove,brush,1
Can you take out 3 fork?,remove,fork,3
Add 4 raincoat to the list.,add,raincoat,4
Please pull out 9 pan.,remove,pan,9
Give me 3 chicken.,add,chicken,3
Add 9 vinegar to the list.,add,vinegar,9
Add 8 cap to the list.,add,cap,8
Get rid of 3 gown from my order.,remove,gown,3
I want to buy 3 rug.,add,rug,3
Get rid of 2 tuna from my order.,remove,tuna,2
Let’s add 6 lamp to the basket.,add,lamp,6
Make that 7 hat.,add,hat,7
Throw in 9 milk for me.,add,milk,9
Drop 4 blender.,remove,blender,4
Give me 1 bracelet.,add,bracelet,1
"Grab me 7 cucumber, please.",add,cucumber,7
Please add 5 glasses.,add,glasses,5
Delete 1 shirt from the cart.,remove,shirt,1
I want to buy 4 belt.,add,belt,4
Add 6 beer to the list.,add,beer,6
Please pull out 8 shirt.,remove,shirt,8
Put 4 toaster in my cart.,add,toaster,4
Remove the watch.,remove,watch,1
"I changed my mind about those desk, take 4 out.",remove,desk,4
Can you take out 4 shorts?,remove,shorts,4
"Grab me 1 conditioner, please.",add,conditioner,1
Get rid of 9 lotion from my order.,remove,lotion,9
"Grab me 5 gloves, please.",add,gloves,5
Cancel the knife.,remove,knife,1
Get rid of 9 pasta from my order.,remove,pasta,9
I don’t want the bananas anymore.,remove,bananas,1
Please pull out 1 pepper.,remove,pepper,1
Give me 9 chips.,add,chips,9
Get rid of 10 mittens from my order.,remove,mittens,10
I need 10 soap added.,add,soap,10
Delete 5 water from the cart.,remove,water,5
Make that 10 shirt.,add,shirt,10
I need 2 more chocolate.,add,chocolate,2
Add 2 jam to the list.,add,jam,2
Add 8 soda to the list.,add,soda,8
I need 7 socks added.,add,socks,7
Could you toss 10 salt into the cart?,add,salt,10
Get rid of 10 chips from my order.,remove,chips,10
Make that 7 t-shirt.,add,t-shirt,7
I need 7 heels added.,add,heels,7
"Nix 6 bread, please.",remove,bread,6
Please add 6 mattress.,add,mattress,6
I don’t want the lotion anymore.,remove,lotion,1
Get rid of 8 oatmeal from my order.,remove,oatmeal,8
Please pull out 2 sugar.,remove,sugar,2
I need 3 leggings added.,add,leggings,3
Please pull out 1 carrots.,remove,carrots,1
Include 9 cream with my order.,add,cream,9
Please add 7 floss.,add,floss,7
Could you toss 9 glasses into the cart?,add,glasses,9
"Nix 7 spoon, please.",remove,spoon,7
Cancel the bread.,remove,bread,1
Scratch the bottle.,remove,bottle,1
I don't need 5 pan anymore.,remove,pan,5
Take out the couch.,remove,couch,1
Let’s add 6 razor to the basket.,add,razor,6
Please pull out 5 heater.,remove,heater,5
Remove 9 suit from the basket.,remove,suit,9
"Grab me 10 butter, please.",add,butter,10
Remove 7 suit.,remove,suit,7
Wipe out the fan.,remove,fan,1
Include 7 necklace with my order.,add,necklace,7
Remove 7 chicken.,remove,chicken,7
Eliminate the tea from my cart.,remove,tea,1
Throw in 5 umbrella for me.,add,umbrella,5
I want the bananas gone.,remove,bananas,1
Could you toss 4 couch into the cart?,add,couch,4
Put 8 t-shirt in my cart.,add,t-shirt,8
Delete 6 mat from the cart.,remove,mat,6
Put 10 mop in my cart.,add,mop,10
Could you toss 5 eggs into the cart?,add,eggs,5
Throw in 8 handbag for me.,add,handbag,8
Can you take out 1 candy?,remove,candy,1
I want to buy 4 bulb.,add,bulb,4
I want to buy 10 cauliflower.,add,cauliflower,10
"Nix 2 razor, please.",remove,razor,2
Put 10 umbrella in my cart.,add,umbrella,10
Cancel 1 fan.,remove,fan,1
Cancel the suitcase.,remove,suitcase,1
I don't need 7 skillet anymore.,remove,skillet,7
I'd like to get 8 watch.,add,watch,8
Drop 2 jelly.,remove,jelly,2
Please pull out 3 umbrella.,remove,umbrella,3
Pop 9 blind into my shopping bag.,add,blind,9
I want to buy 10 pot.,add,pot,10
Include 8 cucumber with my order.,add,cucumber,8
Remove 1 gown.,remove,gown,1
Add 6 bowl to the list.,add,bowl,6
Drop the robe completely.,remove,robe,1
Get rid of the napkin.,remove,napkin,1
I don’t want the mug anymore.,remove,mug,1
Let’s add 2 sunglasses to the basket.,add,sunglasses,2
Add 8 pasta to the list.,add,pasta,8
Add 6 tie to the list.,add,tie,6
"Nix 7 vase, please.",remove,vase,7
Put 10 pasta in my cart.,add,pasta,10
Pop 10 blanket into my shopping bag.,add,blanket,10
I want the bread gone.,remove,bread,1
Can you take out 9 candle?,remove,candle,9
Remove 2 carrots from the basket.,remove,carrots,2
Remove 10 couch.,remove,couch,10
Remove 4 heels.,remove,heels,4
Make that 7 chocolate.,add,chocolate,7
Remove the cereal.,remove,cereal,1
Pop 2 oatmeal into my shopping bag.,add,oatmeal,2
I want the lamp gone.,remove,lamp,1
Pop 5 jacket into my shopping bag.,add,jacket,5
Put 4 plate in my cart.,add,plate,4
I want to buy 5 vinegar.,add,vinegar,5
I want to buy 3 watch.,add,watch,3
Get rid of 10 mug from my order.,remove,mug,10
"Nix 5 raincoat, please.",remove,raincoat,5
"Nix 3 sweater, please.",remove,sweater,3
Delete 3 toothbrush from the cart.,remove,toothbrush,3
I don't need 3 soda anymore.,remove,soda,3
I need 1 blender added.,add,blender,1
I don't need 3 lotion anymore.,remove,lotion,3
I don't need 1 chair anymore.,remove,chair,1
Can you take out 9 fork?,remove,fork,9
Remove 8 sandals.,remove,sandals,8
I want the boots gone.,remove,boots,1
Remove 5 water from the basket.,remove,water,5
Get rid of 6 cabinet from my order.,remove,cabinet,6
Get rid of 7 glasses from my order.,remove,glasses,7
Can you take out 8 floss?,remove,floss,8
Cancel the soda.,remove,soda,1
I need 4 table added.,add,table,4
I don't need 6 plate anymore.,remove,plate,6
I want to buy 1 robe.,add,robe,1
Eliminate the beer from my cart.,remove,beer,1
"Grab me 2 mirror, please.",add,mirror,2
Get rid of the pan.,remove,pan,1
I need 8 paper added.,add,paper,8
"Nix 1 skirt, please.",remove,skirt,1
I need 2 flour added.,add,flour,2
Add 4 butter to the list.,add,butter,4
Make that 3 sandals.,add,sandals,3
"I changed my mind about those drawer, take 3 out.",remove,drawer,3
Put 3 shrimp in my cart.,add,shrimp,3
Get rid of the shoes.,remove,shoes,1
Remove 6 chips.,remove,chips,6
Can you take out 8 wallet?,remove,wallet,8
"Nix 1 table, please.",remove,table,1
Drop the mittens completely.,remove,mittens,1
Throw in 8 crackers for me.,add,crackers,8
Forget about the bowl.,remove,bowl,1
Drop 1 blanket.,remove,blanket,1
"Grab me 5 t-shirt, please.",add,t-shirt,5
Remove 2 tissue from the basket.,remove,tissue,2
"Grab me 5 lemon, please.",add,lemon,5
Make that 7 duvet.,add,duvet,7
Remove the noodles.,remove,noodles,1
"Nix 6 robe, please.",remove,robe,6
Put 8 watch in my cart.,add,watch,8
Pop 9 tie into my shopping bag.,add,tie,9
Get rid of 10 cream from my order.,remove,cream,10
Can you take out 6 socks?,remove,socks,6
Get rid of 8 lemonade from my order.,remove,lemonade,8
Throw in 9 sheet for me.,add,sheet,9
"Grab me 10 bread, please.",add,bread,10
Get rid of 2 pot from my order.,remove,pot,2
Remove 3 socks from the basket.,remove,socks,3
Remove the sponge.,remove,sponge,1
Give me 9 beef.,add,beef,9
Throw in 5 sweater for me.,add,sweater,5
I want to buy 1 shoes.,add,shoes,1
Delete 10 jeans from the cart.,remove,jeans,10
Throw in 10 pasta for me.,add,pasta,10
Include 1 jam with my order.,add,jam,1
Include 4 lime with my order.,add,lime,4
Can you take out 6 blender?,remove,blender,6
I want to buy 5 blouse.,add,blouse,5
Include 6 blender with my order.,add,blender,6
Can you take out 5 gloves?,remove,gloves,5
Get rid of 7 backpack from my order.,remove,backpack,7
"Nix 3 pasta, please.",remove,pasta,3
Let’s add 9 noodles to the basket.,add,noodles,9
Forget about the knife.,remove,knife,1
Make that 7 heater.,add,heater,7
Add 10 sandals to the list.,add,sandals,10
Remove 6 spaghetti from the basket.,remove,spaghetti,6
Get rid of 5 couch from my order.,remove,couch,5
Take 9 rug off my list.,remove,rug,9
Drop 9 jeans.,remove,jeans,9
Could you toss 10 pajamas into the cart?,add,pajamas,10
Could you toss 7 rice into the cart?,add,rice,7
Remove 8 cream.,remove,cream,8
"Nix 4 oranges, please.",remove,oranges,4
I need 6 cauliflower added.,add,cauliflower,6
I'd like to get 5 salmon.,add,salmon,5
"Grab me 5 chicken, please.",add,chicken,5
Throw in 5 ring for me.,add,ring,5
Pop 3 blender into my shopping bag.,add,blender,3
Wipe out the spaghetti.,remove,spaghetti,1
Throw in 2 chicken for me.,add,chicken,2
"I changed my mind about those oil, take 9 out.",remove,oil,9
"Grab me 8 coffee, please.",add,coffee,8
Pop 4 razor into my shopping bag.,add,razor,4
Let’s drop 3 cheese.,remove,cheese,3
"Nix 1 vinegar, please.",remove,vinegar,1
"I changed my mind about those cereal, take 1 out.",remove,cereal,1
Put 3 broccoli in my cart.,add,broccoli,3
Cancel 9 bottle.,remove,bottle,9
I'd like to get 5 towel.,add,towel,5
Could you toss 2 beer into the cart?,add,beer,2
I want the battery gone.,remove,battery,1
Can you take out 5 fork?,remove,fork,5
Add 8 bread to the list.,add,bread,8
"Grab me 10 rice, please.",add,rice,10
Take out the soda.,remove,soda,1
I want the water gone.,remove,water,1
"I changed my mind about those pepper, take 1 out.",remove,pepper,1
Throw in 10 sandals for me.,add,sandals,10
Wipe out the juice.,remove,juice,1
Could you toss 1 bracelet into the cart?,add,bracelet,1
Add 3 toothbrush to the list.,add,toothbrush,3
"I changed my mind about those pork, take 5 out.",remove,pork,5
Please pull out 4 jelly.,remove,jelly,4
Delete 5 carrots from the cart.,remove,carrots,5
I want the tie gone.,remove,tie,1
Drop 9 sugar.,remove,sugar,9
"Grab me 8 lemonade, please.",add,lemonade,8
Scratch the pillow.,remove,pillow,1
Could you toss 10 jam into the cart?,add,jam,10
Give me 4 blanket.,add,blanket,4
Please pull out 7 curtain.,remove,curtain,7
I want to buy 8 cabinet.,add,cabinet,8
Can you take out 1 desk?,remove,desk,1
Wipe out the mat.,remove,mat,1
"Grab me 5 toothbrush, please.",add,toothbrush,5
Put 6 blanket in my cart.,add,blanket,6
Pop 5 belt into my shopping bag.,add,belt,5
Drop 8 salmon.,remove,salmon,8
Add 8 mittens to the list.,add,mittens,8
Delete 1 conditioner from the cart.,remove,conditioner,1
I don't need 10 sneakers anymore.,remove,sneakers,10
Drop 1 apples.,remove,apples,1
Put 8 butter in my cart.,add,butter,8
Please add 8 tie.,add,tie,8
I want the mirror gone.,remove,mirror,1
Get rid of 10 yogurt from my order.,remove,yogurt,10
Get rid of the yogurt.,remove,yogurt,1
Remove 9 pajamas.,remove,pajamas,9
Drop 9 cream.,remove,cream,9
Throw in 2 suit for me.,add,suit,2
I want to buy 5 heels.,add,heels,5
Delete 5 chips from the cart.,remove,chips,5
Please pull out 6 shoes.,remove,shoes,6
"Nix 10 blazer, please.",remove,blazer,10
Include 9 ginger with my order.,add,ginger,9
Let’s add 1 onion to the basket.,add,onion,1
Delete 9 beer from the cart.,remove,beer,9
Get rid of 9 dress from my order.,remove,dress,9
Remove 10 bottle from the basket.,remove,bottle,10
Get rid of 6 cup from my order.,remove,cup,6
I need 1 earring added.,add,earring,1
Give me 3 wine.,add,wine,3
"Nix 4 lighter, please.",remove,lighter,4
Take 9 oatmeal off my list.,remove,oatmeal,9
Wipe out the cereal.,remove,cereal,1
Throw in 10 ginger for me.,add,ginger,10
Add 8 skirt to the list.,add,skirt,8
Take out the jam.,remove,jam,1
"Grab me 4 bread, please.",add,bread,4
Make that 10 spinach.,add,spinach,10
Let’s add 7 heater to the basket.,add,heater,7
I need 10 grapes added.,add,grapes,10
I don't need 2 water anymore.,remove,water,2
Please pull out 5 oil.,remove,oil,5
Get rid of the nuts.,remove,nuts,1
Remove 1 salt.,remove,salt,1
I need 8 clock added.,add,clock,8
Can you take out 10 belt?,remove,belt,10
Take 6 ring off my list.,remove,ring,6
Get rid of the beer.,remove,beer,1
Remove 6 couch from the basket.,remove,couch,6
Please pull out 5 socks.,remove,socks,5
I'd like to get 10 cookies.,add,cookies,10
Include 9 beer with my order.,add,beer,9
Include 4 vase with my order.,add,vase,4
I want the apples gone.,remove,apples,1
Put 2 raincoat in my cart.,add,raincoat,2
Take 9 beanie off my list.,remove,beanie,9
"I changed my mind about those paper, take 10 out.",remove,paper,10
Include 1 shampoo with my order.,add,shampoo,1
I need 8 necklace added.,add,necklace,8
Please add 7 socks.,add,socks,7
I want to buy 1 sheet.,add,sheet,1
Delete 9 suit from the cart.,remove,suit,9
I need 8 peas added.,add,peas,8
Pop 5 cabinet into my shopping bag.,add,cabinet,5
I want to buy 10 purse.,add,purse,10
Drop 2 sofa.,remove,sofa,2
Get rid of 9 salt from my order.,remove,salt,9
Delete 9 fan from the cart.,remove,fan,9
Please pull out 1 tea.,remove,tea,1
Make that 3 beer.,add,beer,3
Could you toss 9 wine into the cart?,add,wine,9
Get rid of 5 socks from my order.,remove,socks,5
"Nix 6 broccoli, please.",remove,broccoli,6
Include 2 noodles with my order.,add,noodles,2
